titulo,contenido,enlace,fuente,fecha,cluster,es_feminicidio,tiene_nna,tiene_huerfanos,es_objetivo,confianza,prioridad,menores_identificados
Necesario adoptar Plan de Acción de Género como estrategia climática: ONU Mujeres #COP30,"Ciudad de México.- De acuerdo con la Organización de las Naciones Unidas (ONU) Mujeres, la trigésima Conferencia de las Naciones Unidas para el Cambio Climático (COP30), que se está llevando a cabo en Belém, Brasil, necesita adoptar un Plan de… Origen",https://cimacnoticias.com.mx/2025/11/11/necesario-adoptar-plan-de-accion-de-genero-como-estrategia-climatica-onu-mujeres-cop30/,https://cimacnoticias.com.mx/feed/,2025-11-11T23:44:48+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Violencias contra mujeres, olvidadas en Plan Michoacán de Sheinbaum","Ciudad de México.- La presidenta Claudia Sheinbaum Pardo anunció la creación del Plan Michoacán para la Paz y la Justicia que pretende fortalecer la seguridad en la entidad donde aconteció el asesinato de Carlos Alberto Manzo Rodríguez, alcalde del municipio… Origen",https://cimacnoticias.com.mx/2025/11/11/redes-de-gobernanza-criminal-y-mujeres-olvidadas-en-plan-michoacan-de-sheinbaum/,https://cimacnoticias.com.mx/feed/,2025-11-11T21:16:23+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Libertad para Fabiola Tercero, el grito de Las Exiliadas","En el marco del Foro Centroamericano de Periodistas 2025(Forocap), un grupo de periodistas y comunicadoras nicaragüenses alzó la voz para denunciar la desaparición de la periodista, Fabiola Tercero detenida y desaparecida desde el 12 de julio de 2024 tras el… Origen",https://cimacnoticias.com.mx/2025/11/11/libertad-para-fabiola-tercero-el-grito-de-las-exiliadas/,https://cimacnoticias.com.mx/feed/,2025-11-11T18:46:52+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Mexicanas pagan $28 mil por gestión menstrual. El impacto económico frente a la desigualdad,"Ciudad de México.– En México, las mujeres llegan a gastar más de 28 mil pesos en productos de gestión menstrual a lo largo de su vida reproductiva, de acuerdo con el Consejo para Prevenir y Eliminar la Discriminación de la… Origen",https://cimacnoticias.com.mx/2025/11/11/mexicanas-pagan-28-mil-por-gestion-menstrual-el-impacto-economico-frente-a-la-desigualdad/,https://cimacnoticias.com.mx/feed/,2025-11-11T18:09:21+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Dermatilomanía o lacerar la piel, trastorno en mujeres por presión social para mejorar apariencia","Ciudad de México.- Tocar, rascar, frotar, apretar, morder o excavar la piel puede parecer un gesto cotidiano, pero cuando se vuelve repetitivo y compulsivo hasta el punto de provocarse laceraciones, se trata de uno de los signos más claros de… Origen",https://cimacnoticias.com.mx/2025/11/11/dermatilomania-o-lacerar-la-piel-trastorno-en-mujeres-por-presion-social-para-mejorar-apariencia/,https://cimacnoticias.com.mx/feed/,2025-11-11T17:20:54+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Advierten descenso de fecundidad en adolescentes mexicanas,"Ciudad de México.- A 10 años del lanzamiento de la Estrategia Nacional para la Prevención del Embarazo en Adolescentes (ENAPEA), la fecundidad adolescente bajó de 72.38 nacimientos por cada mil mujeres en 2015 a 59.46 nacimientos en 2024, informó la… Origen",https://cimacnoticias.com.mx/2025/11/11/advierten-descenso-de-fecundidad-en-adolescentes-mexicanas/,https://cimacnoticias.com.mx/feed/,2025-11-11T15:00:00+00:00,0,False,True,False,False,0.15,IRRELEVANTE,Si
Defensoras Vivas y Libres cumplen cinco años de trabajo por el derecho a decidir de las mujeres,"Ciudad de México.- El día de hoy, 10 de noviembre, se cumplen cinco años desde que la iniciativa «Mujeres Vivas, Mujeres libres» emprendieron una lucha a favor de una vida libre de violencia, en la cual, imaginaban un México donde… Origen",https://cimacnoticias.com.mx/2025/11/10/defensoras-vivas-y-libres-cumplen-cinco-anos-de-trabajo-por-el-derecho-a-decidir-de-las-mujeres/,https://cimacnoticias.com.mx/feed/,2025-11-11T00:06:15+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Lamentan fallecimiento de Blanca Martínez Bustos, referente en la defensa de DDHH","Ciudad de México.– La madrugada de este lunes falleció, a los 62 años, Blanca Isabel Martínez Bustos, directora del Centro para los Derechos Humanos Fray Juan de Larios, defensora reconocida por su compromiso con las familias de personas desaparecidas quien… Origen",https://cimacnoticias.com.mx/2025/11/10/lamentan-fallecimiento-de-blanca-martinez-bustos-referente-en-la-defensa-de-ddhh/,https://cimacnoticias.com.mx/feed/,2025-11-10T22:53:57+00:00,0,False,False,False,False,0.0,IRRELEVANTE,Si
"Cancún queda a deber, omite disculpa pública por represión del 9N","Ciudad de México.- Después de cinco años de espera y tras una recomendación de la Comisión de Derechos Humanos del Estado de Quintana Roo (CDHEQROO), las autoridades de Cancún no ofrecieron una disculpa pública a la colectiva feminista que fue… Origen",https://cimacnoticias.com.mx/2025/11/10/cancun-queda-a-deber-omite-disculpa-publica-por-represion-del-9n/,https://cimacnoticias.com.mx/feed/,2025-11-10T20:17:47+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Contar el cuidado en los medios,"Todas las personas requerimos cuidados y atención. Algunas necesitamos apoyos para realizar nuestro proyecto de vida.



Cuidar hijas e hijos es solo una parte pequeña de todo el mundo de los cuidados. Cuidar de personas que requieren atención especial como… Origen",https://cimacnoticias.com.mx/2025/11/10/contar-el-cuidado-en-los-medios/,https://cimacnoticias.com.mx/feed/,2025-11-10T16:47:25+00:00,0,False,True,False,False,0.2,IRRELEVANTE,Si
Llama  Marea Verde Quintana Roo a usar los mecanismos de denuncia,"Redacción SemMéxico, Q.Roo, 11 de noviembre, 2027.- Frente a la violencia que intenta silenciarnos, recordamos que tu voz es un faro de justicia y una alerta para otras. En Marea Verde Quintana Roo, te escuchamos, te creemos y te acompañamos en cada paso. Sabemos que la intimidación es una herramienta de los agresores, pero la […]",https://semmexico.mx/llama-marea-verde-quintana-roo-a-usar-los-mecanismos-de-denuncia/?utm_source=rss&utm_medium=rss&utm_campaign=llama-marea-verde-quintana-roo-a-usar-los-mecanismos-de-denuncia,https://www.semmexico.mx/feed/,2025-11-12T00:24:19+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"La Opinión| FRANKENSTEIN, REDIVIVO","David Martín del Campo SemMéxico, Cd. de México, 11 de noviembre, 2025.- El monstruo está ahí, ¿ahora qué hacemos con él? Su destino es la inmortalidad, acompañarnos por siempre y demostrar que los talacheros son los grandes artífices de la humanidad, no los sabios del extinto Conacyt. Sí, talachas como los mecánicos avecindados en la […]",https://semmexico.mx/la-opinion-frankenstein-redivivo/?utm_source=rss&utm_medium=rss&utm_campaign=la-opinion-frankenstein-redivivo,https://www.semmexico.mx/feed/,2025-11-12T00:17:07+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
La opinión| Despatriarcalizar las universidades,"Elena Tapia Fonllem SemMéxico, Cd. de México, 11 de noviembre, 2025.- ¿Es posible despatriarcalizar las instituciones de educación en México, es posible despatriarcalizar las universidades?, ¿por dónde empezar, qué plan hay que trazar, cómo convencer a quienes deciden desde el poder las acciones, los recursos, los planes de estudio? Despatriarcalizar la educación puede garantizar que no haya más Rectores […]",https://semmexico.mx/la-opinion-despatriarcalizar-las-universidades/?utm_source=rss&utm_medium=rss&utm_campaign=la-opinion-despatriarcalizar-las-universidades,https://www.semmexico.mx/feed/,2025-11-12T00:15:53+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Complican proceso para demandar pensión alimenticia en la CDMX, mucho peor que antes","La CDMX es la primera entidad en aplicar el Código Nacional de Procedimientos Civiles y Familiares. / Foto:TSJCM Con el nuevo Código Nacional de Procedimientos Familiares, se tiene una disminución del 82% de casos respecto a los de 2024 Karla Mora y Gloria López SemMéxico / El Sol de México, Cd. de México, 11 de noviembre, 2025.-El […]",https://semmexico.mx/complican-proceso-para-demandar-pension-alimenticia-en-la-cdmx-mucho-peor-que-antes/?utm_source=rss&utm_medium=rss&utm_campaign=complican-proceso-para-demandar-pension-alimenticia-en-la-cdmx-mucho-peor-que-antes,https://www.semmexico.mx/feed/,2025-11-12T00:13:46+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Palabra de Antígona| Ilusión punitiva,"Sara Lovera SemMéxico, Cd. de México,    10 de noviembre, 2025.- El abuso sexual cometido contra la presidenta de la República, Claudia Sheinbaum Pardo, hace unos días, nos regresó al debate de hace cuatro décadas, cuando el movimiento feminista advirtió críticamente que la violencia contra las mujeres no se resuelve aumentando las penas o las sanciones […]",https://semmexico.mx/palabra-de-antigona-ilusion-punitiva/?utm_source=rss&utm_medium=rss&utm_campaign=palabra-de-antigona-ilusion-punitiva,https://www.semmexico.mx/feed/,2025-11-11T02:20:45+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Teme buscadora Valeria Gordian por su vida, le quitan la protección y la amenazan","Soledad Jarquín Edgar SemMéxico, Ciudad de México, 10 de noviembre, 2025.- A cuatro días de que la autoridad de Tijuana, Baja California, asegurara que le serían restituidas las medidas de protección a Valeria Gordian, hasta hoy sigue sin protección y teme por su vida. Activista y buscadora, Valeria Gordian tiene cinco años buscando a su […]",https://semmexico.mx/teme-buscadora-valeria-gordian-por-su-vida-le-quitan-la-proteccion-y-la-amenazan/?utm_source=rss&utm_medium=rss&utm_campaign=teme-buscadora-valeria-gordian-por-su-vida-le-quitan-la-proteccion-y-la-amenazan,https://www.semmexico.mx/feed/,2025-11-11T02:19:22+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
"Cubanas: Daiana García Siverio, para mí la música es como el oxígeno","Lisandra FariñasSemMéxico/SEMlac, La Habana, 10 de noviembre, 2025.- Para Daiana García Siverio la música es como el oxígeno, o como el agua, otro elemento de la naturaleza, y el espíritu que necesita para vivir; por eso, al hablar de su vida diaria y sus sentimientos, la música está en todas partes. Directora de la Orquesta […]",https://semmexico.mx/cubanas-daiana-garcia-siverio-para-mi-la-musica-es-como-el-oxigeno/?utm_source=rss&utm_medium=rss&utm_campaign=cubanas-daiana-garcia-siverio-para-mi-la-musica-es-como-el-oxigeno,https://www.semmexico.mx/feed/,2025-11-11T02:17:00+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
Cuba: Red feminista Berta Cáceres actualiza su brújula de luchas,"Lisandra FariñasSEM/SEMlac, La Habana, 10 de noviembre, 2025.- Un ejercicio de conexión afectiva y reflexión sobre los caminos recorridos y los desafíos que aún tienen las mujeres cubanas en la lucha por sus derechos devino el encuentro anual del Espacio/Red Feminista Berta Cáceres, realizado en La Habana. La cita, celebrada bajo la premisa «Vivamos tiempos de […]",https://semmexico.mx/cuba-red-feminista-berta-caceres-actualiza-su-brujula-de-luchas/?utm_source=rss&utm_medium=rss&utm_campaign=cuba-red-feminista-berta-caceres-actualiza-su-brujula-de-luchas,https://www.semmexico.mx/feed/,2025-11-11T02:14:14+00:00,0,False,False,False,False,0.0,IRRELEVANTE,No
